博主,ID,发布时间,页码,链接,正文
雪月霜,384223573,2026-04-16 17:18,4/1521,https://xueqiu.com/1505944393/384223573,$华友钴业(SH603799)$ 怎么没错吧
雪月霜,384185977,2026-04-16 14:24,4/1521,https://xueqiu.com/1505944393/384185977,没有，目前有点钱酒砸海螺了，买的不多，目前就是10～20手没事买一点，等下半年再说
雪月霜,384184359,2026-04-16 14:17,4/1521,https://xueqiu.com/1505944393/384184359,$上海机场(SH600009)$ 为何目前估值比亏损时候还低
雪月霜,384183883,2026-04-16 14:15,4/1521,https://xueqiu.com/1505944393/384183883,没搞明白，为何油价上涨影响机场
雪月霜,384182485,2026-04-16 14:10,4/1521,https://xueqiu.com/1505944393/384182485,$海螺水泥(SH600585)$ 挂了22.2竟然买进了
雪月霜,384149817,2026-04-16 11:21,5/1521,https://xueqiu.com/1505944393/384149817,举个例子吧，当初碳酸锂5～6万的时候，没有人能准确预测未来能到多少，也没人看出来马上反转，真的看出来还会那么低的估值吗
雪月霜,384147943,2026-04-16 11:14,5/1521,https://xueqiu.com/1505944393/384147943,记得你去年可是不是这么说新能源的
雪月霜,384138717,2026-04-16 10:47,5/1521,https://xueqiu.com/1505944393/384138717,实际上只要明后年业绩比今年高就行，燃料成本今年会拉到极值，而今年地产已经稳住了
雪月霜,384138252,2026-04-16 10:44,5/1521,https://xueqiu.com/1505944393/384138252,当时6月份，碳酸锂跌到5.8万时候，我开始梭哈了，很多人觉得这么低的价格肯定巨亏吧，没错，要的就是这个节点，不然呢，总不能40万以上暴利去买吧，所以某些如果所有利空都来的时候，可以考虑了某螺当然今年业绩承压
雪月霜,384136563,2026-04-16 10:39,5/1521,https://xueqiu.com/1505944393/384136563,如果跌到18以下就开始大幅买入了
雪月霜,384135261,2026-04-16 10:36,5/1521,https://xueqiu.com/1505944393/384135261,$海螺水泥(SH600585)$ 我每一次第一次买入都得被套住，有种就套我30%吧，我的成本是22.1元，量化们来吧，有种就打到15元
雪月霜,384134865,2026-04-16 10:35,5/1521,https://xueqiu.com/1505944393/384134865,我准备加仓了你却跑了
雪月霜,384133334,2026-04-16 10:31,5/1521,https://xueqiu.com/1505944393/384133334,真正重点根本也不是这个，而是行业低估时候发现机会，请问碳酸锂重点难道不然在底部发现机会在合适位置获利了结吗
雪月霜,384102703,2026-04-16 09:00,5/1521,https://xueqiu.com/1505944393/384102703,目前对猪肉股估值感到费解地方在于猪肉股深度亏损的时候，头部企业给出了顺周期才有的估值，所以目前猪肉股跟鸡肋一样，没多大投资价值，猪肉未来会涨价，但是这种因为预期给出过度的溢价非常不合理，举个例子目前猪肉股头部企业目前估值都谈不上便宜，还指望翻倍吗，猪肉能有多大利润好吧
雪月霜,384102361,2026-04-16 08:56,5/1521,https://xueqiu.com/1505944393/384102361,还觉得养猪是一门好生意吗
雪月霜,384101463,2026-04-16 08:49,5/1521,https://xueqiu.com/1505944393/384101463,事实上这一次白酒调整时间明显长于上一次周期，深度大概率要大于上一次，因为库存压货比上一次大的多，叠加地产崩了，需求出现大幅萎缩，消费降级，再加上年轻人确实对于白酒兴趣不大，未来需求会大幅下滑的，不清楚这种情况怎么得出这一次调整不会很大的
雪月霜,384100254,2026-04-16 08:43,5/1521,https://xueqiu.com/1505944393/384100254,$泸州老窖(SZ000568)$$五粮液(SZ000858)$$贵州茅台(SH600519)$所有白酒大v分析，直接下了一个前提，那就是这一次白酒调整不会有上一次大，问题是目前调整才刚刚开始，怎么就能确定没有上一次大呢，这难道不是一厢情愿吗，当初23年初很多大v直接下结论，认为碳酸锂价格不可能低于10万了，结果到了5万多，事实上这一次有上一次没有的地产危机和消费降级，理论上这一次要比上一次困难更大，怎么得出来这一次调整没有上一次大的，仅仅就是还没跌到吗，其实目前还没完成调整罢了而已 $泸州老窖(SZ000568)$$五粮液(SZ000858)$$贵州茅台(SH600519)$所有白酒大v分析，直接下了一个前提，那就是这一次白酒调整不会有上一次大，问题是目前调整才刚刚开始，怎么就能确定没有上一次大呢，这难道不是一厢情愿吗，当初23年初很多大v直接下结论，认为碳酸锂价格不可能低于10万了，结果到了...
雪月霜,383999392,2026-04-15 14:46,5/1521,https://xueqiu.com/1505944393/383999392,去年6月份还被很多人网络攻击，因为在当时那个时候推荐碳酸锂，这也是为何别人说看空某个碳酸锂股票的直接选择拉黑什么也不解释，因为要是真的看空可能在那个时候看多吗，基本上在最低部明确看多的，当然不可能接受那群货色的说法，也不可能接受那群人观点，简单说涨了好几倍才发现机会的跑过来教我这不是搞笑吗 去年6月份还被很多人网络攻击，因为在当时那个时候推荐碳酸锂，这也是为何别人说看空某个碳酸锂股票的直接选择拉黑什么也不解释，因为要是真的看空可能在那个时候看多吗，基本上在最低部明确看多的，当然不可能接受那群货色的说法，也不可能接受那群人观点，简单说涨了好几倍才发现机会的跑过来教...
雪月霜,383995818,2026-04-15 14:26,5/1521,https://xueqiu.com/1505944393/383995818,这个不建议大家学，但是没问题吧 这个不建议大家学，但是没问题吧
雪月霜,383965536,2026-04-15 11:36,5/1521,https://xueqiu.com/1505944393/383965536,简单说一下，如果白酒反转，茅台弹性大概率是最低的，其次是五泸汾，弹性最高的大概率是酒鬼，舍得洋河这种，当然前提是别崩了，目前茅台那种市值就算行业反转涨幅也是极其有限
雪月霜,383964788,2026-04-15 11:30,5/1521,https://xueqiu.com/1505944393/383964788,其实周期股，真正高弹性的其实是行业内垃圾股，而不是优秀的，优秀的反转弹性都不是最高的，越是垃圾涨幅越高，因为这些估值拉的够低，但是风险无限拉满，知道为何上个周期弹性最高的是江特和天齐吗
雪月霜,383964063,2026-04-15 11:27,5/1521,https://xueqiu.com/1505944393/383964063,其实也不是没用，可以穿越周期，有的不敢去买好吧
雪月霜,383962901,2026-04-15 11:25,5/1521,https://xueqiu.com/1505944393/383962901,这个想说明下，真正让你赚钱的从来不是某个企业更优秀，实际上我当初选择中矿部分原因主要是不确定碳酸锂一定26年反转，也可能27年，这只是一种讨巧买法，简单说就是如果26年不反转，那铜和锗投产也能拉动一定估值的，这跟当初买入轮船一个思路，事实上这基本上就是用确定性去换弹性，事实上左侧布局为何会有意放弃可能高弹性是有原因的，并不是不知道，而是因为各种原因不买的，因为那个位置够低，其实弹性已经足够了 这个想说明下，真正让你赚钱的从来不是某个企业更优秀，实际上我当初选择中矿部分原因主要是不确定碳酸锂一定26年反转，也可能27年，这只是一种讨巧买法，简单说就是如果26年不反转，那铜和锗投产也能拉动一定估值的，这跟当初买入轮船一个思路，事实上这基本上就是用确定性去换弹性，事实上左侧布...
雪月霜,383960237,2026-04-15 11:13,5/1521,https://xueqiu.com/1505944393/383960237,举个例子吧，16年时买入煤炭，除了中国神华其他煤炭股在我眼里都是垃圾股，尤其是中煤能源，当时我说的没有错，因为200多动力煤，除了中国神话，其他就是亏损的，企业优秀与否只在下行周期有用，上行没多大意义
雪月霜,383959324,2026-04-15 11:10,6/1521,https://xueqiu.com/1505944393/383959324,是不是比亚迪着火了触发量化了
雪月霜,383958502,2026-04-15 11:07,6/1521,https://xueqiu.com/1505944393/383958502,是的，最近某些大v天天去比较没多大意思，其实这种底部看不出行业机会，等涨上来就开始互相比较了，实际上资本看的是行业机会，不是哪个企业优劣，企业优劣不是体现在上行周期，而是下行周期，但是下行周期优秀的企业也没持有的价值
雪月霜,383956270,2026-04-15 11:03,6/1521,https://xueqiu.com/1505944393/383956270,行业成长大于企业，企业比较没必要天天纠结，知道就行了，事实上市场并不一定完全按照你认为理解的走，有的时候看得清不意味着你选的就一定走的最好，所以不要偏离主次，买的只要别太极端其实差别不大，可以根据低估去买某个，也可以远离，说出来也没问题，但是只说这个没多大意义，真正难得从来就不是行业内去比较企业，让你赚钱的也不是去比较，举个例子，白酒上行连酒鬼酒这种都能暴涨，下行茅台一样亏损，市场看的从来就不是行业内企业比较，而是利润趋势，某些人最近有点过头了 行业成长大于企业，企业比较没必要天天纠结，知道就行了，事实上市场并不一定完全按照你认为理解的走，有的时候看得清不意味着你选的就一定走的最好，所以不要偏离主次，买的只要别太极端其实差别不大，可以根据低估去买某个，也可以远离，说出来也没问题，但是只说这个没多大意义，真正难得从来就...
雪月霜,383813711,2026-04-14 14:50,6/1521,https://xueqiu.com/1505944393/383813711,150那是我理想价格均值，也可能，也可能不实现，当时如果一波冲到150，100%撤了
雪月霜,383759060,2026-04-14 10:29,6/1521,https://xueqiu.com/1505944393/383759060,万物皆周期，行业板块轮动的，未来机会在地产链和消费医药医疗，个股那就看自己了不是说我看上了某个就一定弹性最大，但是板块没错的
雪月霜,383755383,2026-04-14 10:18,6/1521,https://xueqiu.com/1505944393/383755383,是一揽子锂矿，主升浪阶段正常操作
雪月霜,383751405,2026-04-14 10:05,6/1521,https://xueqiu.com/1505944393/383751405,锂矿是个大行业，某些人不要局限于个股，实际上哪个低估换哪个，买入的是行业不是某个企业
雪月霜,383738022,2026-04-14 09:25,6/1521,https://xueqiu.com/1505944393/383738022,$华友钴业(SH603799)$$腾远钴业(SZ301219)$ 某些人认为什么市场已经给了一季报业绩估值，这种真的是完全搞不清楚情况，想当然认为市场任何时候都是对的，如果都是对的那某些货色根本不用买股票目前有的估值很低，有的已经透支了成长
雪月霜,383737357,2026-04-14 09:19,6/1521,https://xueqiu.com/1505944393/383737357,$腾远钴业(SZ301219)$ 目前资本就是这么迟钝，很多人老说什么给了合理估值，怎么可能好吧市场绝大多数短期是给不出合理估值的
雪月霜,383737231,2026-04-14 09:18,6/1521,https://xueqiu.com/1505944393/383737231,$华友钴业(SH603799)$ 看下腾远
雪月霜,383736168,2026-04-14 09:13,6/1521,https://xueqiu.com/1505944393/383736168,当初日本就是这么做的，这个专家肯定是间谍，这是错误的，日本当初已经示范过了，导致经济崩溃了
雪月霜,383733877,2026-04-14 08:56,6/1521,https://xueqiu.com/1505944393/383733877,会出也得是房价上涨后好吧
雪月霜,383724748,2026-04-14 06:18,6/1521,https://xueqiu.com/1505944393/383724748,$海螺水泥(SH600585)$ 简单说下预判，今年是地产调整最后一年，总体上今年地产会到底部，明年开始反转，当然反转不是全国所有城市，而是主要大中型城市，由于水泥是区位性的，只要不继续下行就能稳住价格，并开始逐步回升
雪月霜,383656142,2026-04-13 15:55,6/1521,https://xueqiu.com/1505944393/383656142,我知道煤炭价格会影响利润，这个当然知道，只是举个例子，当初20年石油期货都能做到负值，完美风暴，全部利空都来了，这个时候是要跑还是买进，到底是要卖出煤炭股还是买入呢，有的时候不能换个位置思考吗，当油价都跌到15美元时候，还能更低吗
