ID,发布时间,点赞数,评论数,转发数,链接,正文
289509202,2024-05-10 14:49:55,164,123,15,https://xueqiu.com/1965894836/289509202,现在花更多时间在美股上，可能又是短期无意义的事情吧，但我习惯于在分歧中开展研究。
288810426,2024-05-05 17:49:52,210,37,15,https://xueqiu.com/1965894836/288810426,最后几个回答，他一直在教我们如何长跑：“运气扮演非常重要的成分。我现在最好的技能是，逃避风险，躲开厄运。”；&#34;人都有自己的弱点，有缺陷，不要对自己太狠，也不能完全松懈，因为你可以改变未来。&#34;
288752927,2024-05-04 14:35:52,112,35,11,https://xueqiu.com/1965894836/288752927,“格雷厄姆认为 ，今天价值1美元的资产或者业务可能在不久的将来值75美分或者1.25美元 。他也知道自己甚至可能对今天的价值作出了错误的判断 。因此 ，他对1美元的价格购买1美元的资产毫无兴趣 。这么做没有任何优势 ，并可能会招致损失 。格雷厄姆只对以大幅低于潜在价值的打折价购买资产感兴趣 。 ”投资总是伴随着不确定性 ，价值在变 ，我们的认知也在变 ，某种意义上投资是一种通过风险管理在不确定性下决策的技巧 。
288707422,2024-05-03 17:56:01,195,65,18,https://xueqiu.com/1965894836/288707422,对我们，理想的卖出不是等到目标价，而是发现更好的。我们在持续减持一些中字头的标的，之前是换给中国的互联网、消费企业，现在则开始换给一些美国企业。看到这些我们卖出的标的继续上涨，也由衷为新的投资人高兴。
287962946,2024-04-26 23:25:40,124,12,3,https://xueqiu.com/1965894836/287962946,三大巨头都在财报后肯定了ai对自己业务的助力，并表示要加大投入，收入向上、利润向上、资本开支加速，还兼顾了股东回报，看起来还是挺健康的。
287848865,2024-04-26 14:38:40,109,33,6,https://xueqiu.com/1965894836/287848865,一季报进行中，又给我们提供很多潜在的选择，这次惊喜（惊吓）都比年报季更多，相对于年报的平淡，我更喜欢当下。我们一直是走走看看，大部分时候也没什么市场判断，能选到一些美股了，自然美国仓位上升，能选到一些a股了，自然国内仓位上升。
287636697,2024-04-25 15:19:24,161,52,13,https://xueqiu.com/1965894836/287636697,多说一句，在美股要跑赢指数是非常难的，不要认为那里是个无效市场。
287466554,2024-04-24 16:11:21,237,70,3,https://xueqiu.com/1965894836/287466554,画风突变，对中国互联网资产的追捧，有点受宠若惊，就在几天之前，我还感觉是孤家寡人
287426920,2024-04-24 12:20:08,203,24,14,https://xueqiu.com/1965894836/287426920,投资也是一种妥协的艺术，我们心中的完美更大可能是我们认知不足，接受不完美，无论是对企业，还是对自己。
287083693,2024-04-22 12:18:08,204,35,6,https://xueqiu.com/1965894836/287083693,有遇到愿意免费为我们工作，甚至出钱认购产品来我们这的，我想说这不是一个好的策略（反而在筛选价值观有问题的团队），想占你便宜的人不值得你追随，没有必要看轻自己。
287063135,2024-04-22 10:28:41,159,66,10,https://xueqiu.com/1965894836/287063135,空中国多美国的策略那么拥挤吗，纳斯达克稍有波动，港股这些互联网大涨…
286938794,2024-04-20 16:41:03,94,13,4,https://xueqiu.com/1965894836/286938794,在事实不足的时候，如果没法用几句通识讲明白，又怎么能期待成为广泛而持久的共识呢？
286911173,2024-04-20 09:44:11,210,60,18,https://xueqiu.com/1965894836/286911173,一旦相乘的假设超过3个，那还不如不假设，前几天听了一个ai硬件市场规模测算有感，都已经是6、7个假设相乘，我不知道把大量时间花在这上图啥。
286771025,2024-04-19 11:27:33,140,14,4,https://xueqiu.com/1965894836/286771025,几个重量级半导体巨头都出了季报，除ai相关硬件以外真实需求也就平平，靠中国扩产能（脱钩）拉动，设备里asml近半订单来自中国，日本几个半导体收入一半贡献也来自中国，在稼动率那么低的当下有长期持续性吗？估值倒是给到40倍+。
286616346,2024-04-18 14:04:03,167,19,5,https://xueqiu.com/1965894836/286616346,股价涨找各种利好的叙事，股价跌则找各种利空的叙事，哪怕趋势投资者也不是这么玩的，叙事要放在时间下检验，找的是对“当下”产生影响的边际事实；有些人整理叙事，挑选角度，一发就是数千字的雄文，除了自己HI，对贡献“事实”层面没有任何意义。
286324382,2024-04-16 18:04:00,367,38,9,https://xueqiu.com/1965894836/286324382,我当然有自己的立场和利益 ，我希望A股是一个股东回报驱动 ，而不是融资套现驱动的市场 ，这需要具备两点 ，相对合理的估值以及股东回报的改善 。我双手赞成最近对上市公司以及市场参与者的加强监管 ，劣币能够被出清 ，而不是扭曲信托责任 ，抬高股价 ，帮人套现的勾当 。从贵到更贵的交易市里我没有这样的技巧和胆量 ，在股东回报驱动的市场我通常表现得更好 ，无论是在低估值中回报的b股 、港股 ，亦或是在中估值高回报的美股 ，我都可以选得出来标的来 。很高兴看到最近这样的变化 ，谁不希望在自己的主场找饭吃 。
286227085,2024-04-16 10:17:53,173,30,2,https://xueqiu.com/1965894836/286227085,一些人之前被救了还不知道，视镰刀为战友，有点无语…
285967460,2024-04-14 13:03:55,121,24,9,https://xueqiu.com/1965894836/285967460,卡拉曼的 《安全边际 》基本上系统阐述了我们在做的事 ，投资人对我们的一些疑问也可以在书中得到答案 ，包括为什么长期持有部分现金以及生息资产 。有趣的是 ，这是我看得最快的一本书 。 （再做一次澄清 ，我们最早的基金是美元基金 ，但我们过去一直以港股和中概为主要投资对象 ，一些人从来不读我们的报告和年交流纪要 ，却喜欢用想象扭曲事实 。 ）
285540165,2024-04-11 10:56:16,211,76,17,https://xueqiu.com/1965894836/285540165,史无前例连跌4年后 ，想走的 ，不得不走的 ，都已经走得差不多 ，港股通的占比越来越大 ，加入回购的公司无论数量和金额也越来越大 ，港股的边际力量正在慢慢改变 ，晚上adr表现对港股的作用力在减弱 。但港股权重主要是金融+互联网 ，都受制于宏观大beta ，下行是有限了 ，上行还得靠经济有起色 ，看看我们是否还有一些运气吧 。
285419779,2024-04-10 15:09:13,174,46,9,https://xueqiu.com/1965894836/285419779,在一个不断失血的行业里，如果非要下注，我更愿意下注现在还能融到钱或者能造血的，而不是找里面的依然流血不止、同时丧失融资能力但看起来更便宜的烟蒂。（这不是一个结论，只是当前一些想法的记录，也许不下注是更好的选择。）
285310801,2024-04-09 22:04:34,161,36,5,https://xueqiu.com/1965894836/285310801,下午我合伙人转发给我的 ： “ 问 早年你除了家族之外没有其他客户 ，后来你引入了一些机构客户 ，但对于谁是投资者一直非常谨慎 。你如何看待在 “你试图做的事情 ”和 “谁是你的投资者 ”之间保持一致的重要性 ？ 卡拉曼 在Baupost成立的最初几年 ，我们通过口口相传招揽家族客户 ，每年可能会增加一两个家族 ，即便如此 ，成立后的10年里我们的资产规模仍在数亿美元以内 。 98年我们纳入了第一家机构客户 ，他们一直是很好的合作伙伴 ，因为我们彼此利益一致 。 每种类型的客户都有其稳固性 。我们喜欢个人客户 ，因为可以直接向其解释我们的工作 。 个人倾向于思考如何保护下行风险 ，这一点就算不比机构更多 ，至少也和机构一样 ，他们可能会从更长远的角度考虑问题 ，而不必像机构那样相互竞争 。但这两类客户都可以是很棒的客户 。 我们一直非常小心地避免 “热钱 ”和短线思维的客户 。不管拥有哪类投资者 ，一致性都是最重要的成功要素之一 。 如果你没有长期导向的客户 ，你就无法进行长期投资 。我不知道如何进行有效的短期投资 ，我也不知道那些没有长期资金的人该如何进行投资 。 当有人想给我们出资 ，我会说除非你读了这封年信 ，不然我不会接受你的钱 。你读了过去5年的年信 ，了解我们的做事方式 ，真正欣赏我们的所作所为... 我们不想出现不一致的情况 ，例如我们认为我们今年做得超棒 ，但你不这么认为 。所以 ，让我们先谈好我们想要实现什么 ，什么是可实现的 ，什么是不可实现的 。 ” 今年是我们基金的第十年 ，能坚持 ，是因为我不孤独 。
285116010,2024-04-08 15:38:48,121,31,5,https://xueqiu.com/1965894836/285116010,年报季结束 ，按理港股指数跌了这么多 ，现在应该很低估了 ，但如果从美债的机会成本角度出发 ，我的判断只是合理偏低 ，而且经过了这几年的价值挖掘 ，在具体机会层面甚至比过去几年更理性 ，尤其是有流动性的标的上 。原来的高估值 （高位纳入指数 ）叠加经济下行 ，共同构成了指数跌很多 ，但机会不足的情况 ，但对港股通的资金而言 （利率低 ） ，这里依然算是价值洼地 。
285069479,2024-04-08 11:04:22,207,53,5,https://xueqiu.com/1965894836/285069479,相比于空头，多头捏造事实的情况多得多，各种小作文，而且通常不受处罚、不被舆论攻击；但股价一跌大部分人就归因于空头，被迫害真是好借口。
285064615,2024-04-08 10:43:17,157,34,5,https://xueqiu.com/1965894836/285064615,对投机而言，擅于把握风口的企业是不错的选择，但投资，我更喜欢后发先至的企业，这背后通常意味着极高的组织效率或壁垒。以前我经常拿雷军“风口的猪”开玩笑，但这两年我的看法有改变，年过50之后我在他身上更多看到了韧性。
284875530,2024-04-05 15:09:29,311,42,8,https://xueqiu.com/1965894836/284875530,我在绝大部分行业都不会有作为，进取心不足，不抱团不搞关系……但在我们这个行业，这些缺点没那么显眼，我可以接受慢下来，所以显得“克制”；也可以接受自己不那么优秀，能做好的事情很少，所以显得“专注”。其实只是早早和自己和解，选择“躺平”而已。
284460951,2024-04-01 22:02:02,175,72,18,https://xueqiu.com/1965894836/284460951,"“我们发起和维持对冲的主要目的是降低资本永久损失的整体风险 ，并在流动性最宝贵的时候创造流动性 。我们在 2020 年 2 月底和3 月初对投资级债券指数的信用违约掉期进行投资 ，以对冲新冠疫情的风险 ，就是这一策略的最好例证 。2020 年 3 月 ，潘兴广场基金从2,700 万美元的信用违约掉期溢价投资中获得了 26 亿美元的收益 ，并迅速将其中 23 亿美元的利润重新部署到跌幅高达33.8%的股市中 。2020 年的对冲和再投资计划使我们在 2020 年取得了有史以来最好的业绩 ，净值上涨了 70.2% 。 ”让人印象深刻的表现 ，这也是我们对冲的主要目的之一 ，创造流动性 。这个初心很重要 ，它会让我们构建组合时拥有和追求空头收益的对冲基金完全不同的视角和解法 。"
